duration,contact,housing,pdays,previous,campaign,poutcome,loan,education,balance,marital,job,day,default,month,age,deposit
653,0,0,-1,0,8,3,0,2,22815,1,4,26,0,1,45,0
519,0,1,14,2,1,0,0,1,887,1,2,17,0,0,44,0
50,0,1,195,2,1,0,0,2,303,1,4,29,0,4,34,0
115,2,1,-1,0,1,3,0,1,326,2,7,27,0,8,39,0
384,2,1,-1,0,2,3,0,1,453,2,4,9,0,8,31,0
46,0,0,-1,0,1,3,1,2,0,2,4,8,1,5,27,0
14,0,1,172,2,5,0,0,2,4063,1,4,12,0,8,41,0
207,0,0,-1,0,1,3,0,1,2403,1,9,21,0,9,45,0
115,0,1,359,3,1,0,0,1,123,2,7,6,0,8,28,0
116,2,1,-1,0,1,3,0,1,270,1,10,3,0,6,39,0
106,0,0,161,2,1,0,0,2,424,2,9,29,0,4,31,0
290,2,1,-1,0,4,3,0,2,1230,1,4,27,0,8,31,0
228,0,1,370,1,2,0,0,1,387,2,0,13,0,8,31,0
1096,0,1,-1,0,1,3,0,0,744,2,9,7,0,0,35,0
101,0,0,105,4,4,0,1,2,696,2,9,13,0,1,32,0
157,0,0,-1,0,3,3,0,2,4594,1,4,11,0,1,49,0
109,2,0,-1,0,3,3,0,1,1002,1,2,20,0,6,42,0
396,2,1,-1,0,2,3,0,2,-173,2,4,6,0,8,31,0
60,0,1,347,1,2,0,0,1,1239,2,7,5,0,8,35,0
186,0,0,-1,0,2,3,1,1,354,2,9,22,0,1,31,0
10,2,0,594,6,1,0,1,1,375,2,0,22,0,11,45,0
311,0,1,-1,0,1,3,0,1,3,2,1,15,0,8,24,0
43,0,1,-1,0,1,3,0,1,6116,0,6,21,0,9,49,0
408,2,1,-1,0,2,3,0,2,4515,1,6,17,0,6,36,0
144,2,1,-1,0,4,3,0,2,727,2,1,6,0,6,28,0
216,2,1,-1,0,2,3,1,1,3846,1,5,19,0,6,54,0
88,2,1,-1,0,4,3,0,0,1128,2,1,30,0,6,27,0
93,0,0,-1,0,1,3,1,2,1173,0,4,18,0,5,34,0
165,0,0,-1,0,6,3,0,2,27,2,4,27,0,1,40,0
271,2,1,-1,0,1,3,1,2,328,2,0,26,0,6,32,0
595,0,1,-1,0,2,3,0,1,0,1,0,17,0,9,41,0
531,0,1,-1,0,1,3,0,0,-87,2,7,13,0,8,38,0
22,2,0,-1,0,12,3,0,1,2830,2,0,20,0,6,35,0
199,2,0,-1,0,4,3,0,1,4,1,9,20,0,8,31,0
563,2,0,-1,0,2,3,0,1,0,1,2,19,0,6,47,0
202,0,0,-1,0,1,3,0,1,80,1,0,19,0,9,41,0
121,2,1,-1,0,4,3,0,1,2768,2,0,2,0,6,29,0
12,2,1,-1,0,1,3,0,2,5,1,4,7,0,1,33,0
2027,1,0,-1,0,5,3,0,2,553,1,5,19,0,1,89,0
164,0,1,-1,0,7,3,0,1,-102,1,1,27,0,1,54,0
100,0,0,191,3,1,1,0,0,2079,1,5,13,0,1,72,0
215,2,1,-1,0,1,3,0,1,1,1,1,6,0,8,29,0
69,0,1,364,11,3,0,0,1,598,1,1,12,0,8,41,0
377,0,1,-1,0,3,3,0,0,34,1,3,14,0,5,39,0
201,2,1,-1,0,1,3,0,1,-19,0,7,19,0,8,41,0
30,2,1,-1,0,18,3,1,0,292,1,1,30,0,8,31,0
260,2,1,-1,0,11,3,0,1,144,1,7,19,0,8,32,0
83,0,0,-1,0,1,3,1,1,1113,1,0,8,0,5,52,0
456,0,1,287,1,1,0,0,2,121,1,2,5,0,8,41,0
14,2,1,-1,0,9,3,1,2,904,1,4,20,0,6,45,0
99,0,1,227,14,3,0,0,1,-498,2,0,2,0,3,29,0
138,2,1,-1,0,1,3,0,2,0,1,0,5,0,8,32,0
60,2,0,-1,0,6,3,0,1,67,1,1,20,0,8,35,0
90,0,0,-1,0,3,3,1,1,3967,1,9,29,0,5,54,0
174,0,1,-1,0,2,3,0,1,305,1,6,13,0,8,41,0
175,1,1,-1,0,2,3,0,0,260,1,1,31,0,5,42,0
33,0,1,173,1,1,2,0,2,258,0,4,20,0,0,59,0
506,0,0,-1,0,1,3,0,0,0,1,5,4,0,1,58,0
88,0,0,-1,0,9,3,0,1,72,2,7,28,0,5,32,0
124,1,1,9,2,2,1,0,0,145,2,9,6,0,3,56,0
124,0,1,113,8,4,0,0,2,2564,0,4,21,0,9,50,0
143,2,0,-1,0,2,3,0,0,7811,1,7,16,0,6,45,0
632,2,0,-1,0,1,3,0,1,5744,1,5,18,0,6,59,0
118,2,1,-1,0,4,3,1,0,673,1,1,6,0,6,47,0
101,0,0,-1,0,2,3,0,1,602,2,4,30,0,5,54,0
7,0,1,185,1,8,0,0,1,9374,1,7,21,0,9,40,0
119,0,0,-1,0,1,3,0,2,5016,1,4,8,0,1,37,0
262,2,1,-1,0,5,3,1,1,508,1,1,19,0,6,29,0
219,0,1,-1,0,2,3,0,0,156,1,1,21,0,9,36,0
310,0,1,-1,0,1,3,0,2,0,1,4,9,0,5,33,0
321,0,0,-1,0,1,3,0,2,12,0,4,17,0,5,32,0
151,0,1,-1,0,1,3,0,1,7984,1,9,2,0,3,53,0
588,0,1,184,2,2,0,1,1,255,1,7,21,0,9,33,0
146,2,1,-1,0,2,3,0,2,211,1,0,5,0,8,36,0
131,0,0,197,1,2,2,0,1,1854,0,10,13,0,9,43,0
217,0,1,176,1,1,0,1,2,-497,1,6,15,0,8,45,0
73,0,0,-1,0,17,3,0,1,431,1,7,26,0,1,52,0
7,0,1,-1,0,5,3,0,1,-314,0,1,18,0,8,48,0
761,0,0,-1,0,8,3,0,2,552,1,4,28,0,5,40,0
259,0,1,-1,0,3,3,0,1,465,1,9,12,0,8,31,0
257,2,1,-1,0,2,3,0,1,544,2,7,27,0,8,34,0
324,2,1,-1,0,3,3,0,0,-636,1,1,30,0,8,54,0
364,1,0,355,1,1,1,0,2,7780,1,4,4,0,8,40,0
7,0,0,-1,0,5,3,0,0,274,2,10,9,0,3,55,0
299,0,0,-1,0,1,3,0,2,1148,1,4,19,0,9,33,0
156,2,0,-1,0,3,3,1,2,67,1,4,20,0,6,50,0
192,0,0,-1,0,1,3,0,1,914,0,5,28,0,4,59,0
128,0,1,-1,0,3,3,0,1,1293,1,7,13,0,0,40,0
173,0,1,-1,0,1,3,0,1,111,1,0,11,0,1,45,0
90,0,0,94,2,1,0,0,2,937,1,4,28,0,1,32,0
200,2,1,-1,0,1,3,0,3,605,1,1,15,0,8,50,0
144,0,1,-1,0,4,3,0,1,1457,1,1,8,0,5,58,0
691,0,1,-1,0,1,3,0,2,1617,1,4,16,0,0,38,0
232,1,1,-1,0,2,3,0,1,29207,1,9,21,0,9,57,0
245,0,1,-1,0,1,3,0,1,812,1,1,23,0,11,31,0
875,0,0,189,4,1,2,0,0,324,1,5,12,0,1,69,0
171,0,0,-1,0,4,3,0,1,1327,2,0,30,0,7,26,0
86,0,0,-1,0,1,3,0,1,482,1,0,23,0,0,30,0
265,2,1,-1,0,2,3,1,1,134,1,1,27,0,8,49,0
167,0,0,-1,0,2,3,0,0,347,1,1,4,0,3,36,0
112,0,1,324,2,2,1,0,1,1824,1,9,3,0,5,37,0
221,0,0,-1,0,2,3,1,0,410,0,1,11,0,5,55,0
784,2,1,-1,0,1,3,0,2,-38,2,4,14,0,8,36,0
845,0,1,152,6,1,0,0,1,581,1,6,13,0,10,31,0
154,2,1,-1,0,4,3,0,1,3100,0,9,21,0,8,30,0
201,0,1,-1,0,4,3,1,1,0,1,7,15,0,5,36,0
219,0,0,-1,0,10,3,0,1,1138,1,6,14,0,1,50,0
209,0,0,-1,0,5,3,0,3,0,1,11,25,0,1,53,0
323,2,1,-1,0,1,3,1,1,304,1,7,9,0,8,39,0
114,0,1,-1,0,2,3,0,2,313,1,9,27,0,1,31,0
159,0,0,-1,0,1,3,0,0,1898,1,1,21,0,1,49,0
315,0,1,196,4,2,0,0,1,142,1,7,20,0,9,35,0
99,2,0,-1,0,1,3,0,0,4696,1,1,17,0,6,45,0
112,0,0,-1,0,2,3,0,1,135,2,4,14,0,1,30,0
137,0,1,-1,0,5,3,0,0,574,1,6,20,0,9,47,0
14,0,1,185,1,8,1,0,0,1322,1,1,21,0,9,37,0
169,0,0,-1,0,1,3,0,2,703,1,9,20,0,0,35,0
91,0,0,-1,0,2,3,0,2,0,2,4,7,0,1,41,0
173,0,1,-1,0,8,3,0,1,1,1,10,28,0,5,35,0
207,0,0,-1,0,1,3,0,0,55,1,5,4,0,6,60,0
165,2,1,-1,0,3,3,0,1,786,1,9,7,0,8,58,0
59,0,1,-1,0,3,3,0,2,22,1,4,31,0,5,28,0
343,0,0,-1,0,4,3,0,1,890,1,10,5,0,3,57,0
220,0,1,-1,0,6,3,0,2,451,1,4,17,0,0,35,0
268,0,1,-1,0,1,3,0,2,59,1,0,10,0,5,54,0
119,0,0,-1,0,2,3,0,2,15,2,4,11,0,1,31,0
738,2,0,-1,0,3,3,0,1,15341,2,1,21,0,8,32,0
119,0,0,-1,0,2,3,0,1,-273,2,0,8,0,5,56,0
259,0,0,-1,0,1,3,1,2,28,1,6,8,1,5,35,0
144,2,0,-1,0,2,3,0,1,58,1,1,16,0,8,33,0
109,0,1,267,6,4,0,0,1,103,1,9,3,0,3,50,0
244,2,1,-1,0,1,3,0,1,244,2,4,15,0,8,46,0
115,2,0,-1,0,4,3,0,1,0,1,7,9,0,6,35,0
22,0,1,-1,0,3,3,1,1,880,1,0,18,0,8,49,0
101,0,0,-1,0,4,3,0,2,-141,0,4,28,0,5,56,0
180,2,1,-1,0,2,3,0,0,447,2,1,9,0,8,33,0
404,0,0,-1,0,2,3,0,0,62,1,2,31,0,5,37,0
206,0,0,-1,0,1,3,0,1,148,2,1,2,0,0,30,0
219,0,1,-1,0,3,3,0,1,79,2,0,28,0,5,34,0
262,0,1,-1,0,3,3,0,1,9,2,1,11,0,8,29,0
29,0,0,-1,0,2,3,1,2,578,1,4,22,0,5,32,0
35,0,1,-1,0,2,3,0,0,-382,1,1,28,0,5,29,0
160,1,0,-1,0,3,3,1,0,888,1,1,10,0,5,50,0
460,0,0,-1,0,2,3,0,1,382,2,9,13,0,1,58,0
552,0,0,-1,0,4,3,0,2,1390,1,4,20,0,1,30,0
124,0,0,-1,0,1,3,1,0,-104,1,2,10,0,5,52,0
493,2,1,-1,0,1,3,0,2,22,1,4,2,0,6,39,0
190,0,1,104,1,1,0,0,1,-36,0,9,17,0,9,43,0
547,0,0,-1,0,3,3,0,1,130,1,9,22,0,1,51,0
441,0,0,-1,0,4,3,0,1,77,2,0,20,0,9,38,0
7,2,0,-1,0,1,3,0,1,1031,2,6,20,0,10,30,0
469,0,0,-1,0,7,3,1,0,92,0,4,16,0,5,52,0
264,0,1,-1,0,2,3,1,2,1063,1,9,19,0,1,40,0
101,0,1,-1,0,3,3,1,1,0,1,9,15,0,5,37,0
148,2,1,-1,0,2,3,1,1,282,1,1,23,0,8,30,0
115,0,1,-1,0,1,3,0,2,1394,1,4,5,0,1,51,0
193,2,0,-1,0,1,3,0,1,16,2,9,19,0,8,27,0
102,0,1,-1,0,1,3,0,1,975,1,1,16,0,5,35,0
77,2,0,-1,0,5,3,0,2,12276,1,0,20,0,6,47,0
172,0,1,343,3,2,1,0,1,313,1,1,20,0,0,29,0
172,0,1,-1,0,3,3,0,1,1648,1,0,19,0,9,52,0
58,0,0,264,1,1,0,0,1,6,2,0,4,0,3,43,0
43,1,1,349,1,1,0,0,0,1127,1,1,13,0,8,31,0
373,0,0,-1,0,4,3,0,1,1070,1,1,18,0,9,54,0
123,0,0,-1,0,2,3,0,1,1040,1,3,5,0,1,59,0
121,2,1,-1,0,1,3,1,1,50,1,1,6,0,8,51,0
45,1,1,-1,0,1,3,0,2,62,1,4,13,0,9,32,0
312,2,1,-1,0,1,3,1,1,-755,1,1,2,0,6,42,0
93,2,1,-1,0,8,3,0,1,4707,1,1,23,0,8,46,0
240,0,0,-1,0,1,3,0,1,925,2,9,20,0,9,30,0
73,0,1,-1,0,5,3,0,0,0,0,4,19,0,9,42,0
481,2,1,-1,0,1,3,0,0,867,1,1,7,0,8,39,0
81,0,1,-1,0,4,3,0,2,-201,2,4,22,0,1,31,0
245,2,1,-1,0,2,3,0,1,120,1,1,28,0,8,35,0
21,2,0,-1,0,1,3,1,1,61,1,0,5,0,8,34,0
471,2,1,-1,0,2,3,0,1,0,0,9,28,0,8,42,0
107,1,1,-1,0,3,3,1,0,687,1,4,21,0,5,57,0
105,0,0,-1,0,2,3,0,2,38,2,4,20,0,1,38,0
294,0,0,93,5,1,1,0,1,2806,2,1,15,0,10,29,0
289,0,1,-1,0,1,3,0,1,-27,1,4,6,0,8,46,0
98,0,0,-1,0,2,3,0,2,2498,1,4,14,0,1,48,0
460,0,0,-1,0,2,3,0,1,390,1,9,13,0,1,33,0
84,0,1,-1,0,1,3,1,1,-423,2,0,20,0,0,59,0
502,0,1,-1,0,2,3,1,1,1587,2,9,14,0,8,23,0
159,0,1,-1,0,6,3,0,1,288,1,1,5,0,8,37,0
155,0,1,245,3,2,0,1,1,822,2,9,29,0,4,40,0
112,2,1,-1,0,3,3,0,1,-222,0,1,27,0,8,44,0
251,2,1,-1,0,3,3,0,1,197,2,1,16,0,8,37,0
345,1,1,-1,0,2,3,0,1,159,2,7,12,0,8,28,0
170,2,1,-1,0,1,3,0,1,681,2,9,5,0,6,39,0
125,0,0,-1,0,2,3,1,0,0,0,5,24,1,5,57,0
297,2,1,-1,0,1,3,0,3,495,2,1,8,0,8,38,0
147,0,0,-1,0,1,3,0,1,414,1,1,4,0,3,60,0
50,0,1,-1,0,1,3,0,2,151,0,4,17,0,5,38,0
620,0,1,-1,0,1,3,0,1,2572,2,8,5,0,8,26,0
198,2,1,-1,0,2,3,0,1,320,1,1,6,0,8,32,0
274,0,1,-1,0,2,3,0,2,304,2,4,19,0,9,35,0
515,0,0,-1,0,2,3,0,1,1299,2,4,14,0,1,30,0
434,0,1,342,2,3,0,0,1,740,1,1,7,0,8,37,0
206,0,0,-1,0,6,3,1,1,537,1,1,7,0,5,36,0
52,2,1,-1,0,11,3,1,1,1581,2,0,20,0,8,34,0
339,2,1,-1,0,5,3,0,1,708,1,1,6,0,6,28,0
72,2,1,-1,0,1,3,1,0,178,1,1,9,0,6,37,0
193,2,1,-1,0,3,3,0,1,671,2,7,7,0,8,31,0
26,1,1,-1,0,1,3,0,0,3,1,1,8,0,8,34,0
225,0,1,-1,0,1,3,0,1,981,2,9,24,0,5,28,0
419,0,1,-1,0,2,3,0,2,1042,1,9,4,0,3,38,0
37,1,0,-1,0,1,3,0,0,1021,1,5,26,0,3,80,0
223,0,1,-1,0,1,3,1,1,1035,1,5,5,0,1,59,0
1195,0,1,175,1,2,1,0,2,1114,1,4,21,0,9,54,0
170,0,0,-1,0,2,3,0,2,98,2,1,10,0,1,29,0
79,0,1,-1,0,4,3,0,1,24,1,9,28,0,4,39,0
335,0,0,-1,0,3,3,0,1,486,2,9,28,0,4,30,0
246,0,1,-1,0,1,3,0,1,727,0,7,11,0,8,41,0
112,0,1,-1,0,1,3,1,1,-205,1,9,9,0,5,48,0
820,0,1,-1,0,3,3,0,1,895,1,1,4,0,3,26,0
124,0,0,-1,0,3,3,0,0,319,1,0,21,0,9,55,0
183,2,1,-1,0,1,3,0,1,206,2,0,8,0,8,36,0
1369,0,1,-1,0,3,3,0,1,-414,1,7,6,0,8,31,0
177,2,1,-1,0,1,3,1,0,-1489,1,1,29,1,8,35,0
74,0,0,-1,0,1,3,0,2,0,1,4,7,0,1,30,0
235,0,1,262,5,3,0,0,1,249,2,1,29,0,4,26,0
282,0,0,-1,0,1,3,0,2,927,1,4,8,0,10,32,0
182,0,1,-1,0,1,3,0,0,515,0,1,18,0,9,43,0
87,0,1,318,3,2,0,0,1,1060,1,0,20,0,0,48,0
266,0,0,-1,0,5,3,0,1,308,1,9,27,0,5,49,0
20,0,1,-1,0,3,3,1,1,808,1,1,17,0,5,34,0
286,2,1,-1,0,2,3,0,0,431,2,1,15,0,8,27,0
104,2,1,-1,0,1,3,0,1,396,2,0,19,0,8,31,0
75,0,1,368,1,1,0,0,1,-89,2,9,15,0,8,35,0
177,0,1,-1,0,1,3,0,1,-253,1,0,9,0,5,40,0
793,2,1,-1,0,2,3,0,1,0,1,7,20,0,8,39,0
253,0,0,-1,0,1,3,0,3,60,2,8,14,0,1,19,0
270,0,1,348,10,1,0,0,1,695,1,7,11,0,8,40,0
718,0,1,347,1,1,0,0,2,1141,2,0,5,0,8,25,0
89,2,1,-1,0,2,3,0,2,791,0,9,26,0,8,38,0
1020,0,0,-1,0,1,3,0,0,1381,1,1,19,0,10,62,0
198,0,1,-1,0,13,3,0,1,0,1,7,23,0,5,27,0
289,2,1,-1,0,2,3,1,1,-28,1,9,30,0,8,40,0
179,1,0,-1,0,6,3,0,2,412,1,4,20,0,9,56,0
179,0,0,-1,0,2,3,0,2,310,1,4,29,0,1,33,0
37,1,0,-1,0,2,3,0,1,1319,1,1,30,0,0,52,0
83,0,1,-1,0,12,3,1,1,0,1,1,28,0,5,33,0
66,2,1,-1,0,2,3,0,1,-314,1,7,28,0,8,38,0
85,2,1,-1,0,5,3,0,1,511,1,7,30,0,6,27,0
14,2,1,-1,0,11,3,1,1,-152,1,5,26,0,8,54,0
97,2,0,-1,0,4,3,1,1,907,1,0,2,0,5,35,0
152,2,1,-1,0,1,3,0,0,22,2,1,14,0,8,41,0
11,0,0,-1,0,21,3,1,1,0,2,1,31,0,5,28,0
175,0,1,333,19,5,1,0,2,8044,0,4,11,0,8,55,0
45,1,1,342,2,1,0,0,1,1854,2,0,7,0,8,56,0
360,0,1,173,1,1,1,0,1,1794,2,1,12,0,8,33,0
249,2,0,-1,0,2,3,0,1,2,1,9,29,0,8,42,0
600,0,0,99,5,2,0,0,3,2321,2,8,9,0,9,34,0
163,0,0,-1,0,2,3,0,1,144,2,9,22,0,5,35,0
200,2,1,-1,0,3,3,1,1,1,0,9,26,0,8,46,0
312,0,0,-1,0,3,3,0,1,762,2,6,11,0,1,31,0
214,0,1,-1,0,1,3,1,2,16,1,6,18,0,9,48,0
147,0,0,-1,0,1,3,0,1,20,1,9,2,0,3,38,0
136,2,1,-1,0,1,3,1,1,2070,1,7,26,0,8,47,0
125,0,1,-1,0,5,3,0,2,308,1,4,14,0,5,48,0
96,2,1,-1,0,2,3,0,3,1617,1,9,7,0,8,57,0
101,0,1,-1,0,3,3,0,1,39,1,0,28,0,5,30,0
277,2,1,-1,0,3,3,0,0,332,1,1,8,0,8,39,0
162,0,0,-1,0,1,3,0,2,713,2,4,28,0,1,31,0
63,2,1,-1,0,3,3,0,1,2885,1,1,30,0,8,44,0
272,0,1,-1,0,1,3,0,1,968,1,7,6,0,0,38,0
363,2,0,-1,0,1,3,0,2,4150,1,11,6,0,6,58,0
667,0,0,-1,0,2,3,0,2,687,1,4,11,0,1,42,0
80,0,0,-1,0,6,3,0,1,333,1,4,28,0,1,33,0
224,0,0,-1,0,2,3,0,0,1821,1,5,8,0,1,55,0
317,2,1,-1,0,1,3,0,1,-436,1,1,26,0,8,34,0
341,0,0,-1,0,1,3,0,3,6929,2,11,19,0,9,30,0
112,0,0,-1,0,2,3,0,1,126,2,9,22,0,1,35,0
83,0,1,144,1,2,0,1,1,2019,1,9,18,0,9,35,0
123,2,0,-1,0,3,3,0,1,878,1,5,20,0,6,56,0
174,1,0,229,28,2,2,0,2,6791,2,4,22,0,7,27,0
210,2,1,-1,0,2,3,0,1,0,0,6,23,0,8,39,0
185,1,1,-1,0,1,3,0,1,110,1,0,4,0,3,36,0
159,2,0,-1,0,3,3,1,1,28,1,6,2,0,5,35,0
10,0,0,2,1,1,1,0,0,443,2,3,30,0,4,34,0
460,0,0,-1,0,3,3,0,0,236,2,10,6,0,3,28,0
109,1,1,-1,0,1,3,0,1,2707,1,9,16,0,5,37,0
539,0,1,-1,0,1,3,0,1,1753,1,9,7,0,8,57,0
124,2,1,-1,0,1,3,0,1,1182,1,7,28,0,8,34,0
253,0,1,182,1,1,0,0,2,427,2,4,18,0,9,38,0
36,1,0,-1,0,2,3,0,0,788,1,9,9,0,5,48,0
78,0,0,-1,0,11,3,0,1,0,1,0,7,0,5,35,0
298,2,1,-1,0,1,3,0,0,-509,1,1,23,1,8,40,0
164,2,0,-1,0,2,3,1,0,-110,0,7,19,0,6,48,0
337,0,1,-1,0,2,3,0,0,244,1,1,29,0,5,54,0
92,0,0,-1,0,33,3,1,1,933,0,7,29,0,5,49,0
191,0,0,-1,0,7,3,0,2,940,1,9,12,0,1,38,0
81,0,1,195,2,1,0,0,2,1631,1,2,17,0,9,44,0
113,2,1,-1,0,11,3,0,1,-505,1,10,3,1,6,44,0
494,0,0,-1,0,1,3,0,1,7336,1,0,31,0,7,60,0
178,2,1,-1,0,2,3,0,1,-40,2,7,12,0,8,55,0
8,2,0,-1,0,1,3,0,0,25,2,8,28,1,1,27,0
190,2,0,-1,0,2,3,0,1,0,2,4,20,0,8,33,0
114,0,1,-1,0,1,3,0,1,5,1,9,17,0,9,32,0
28,2,1,-1,0,4,3,0,1,-92,1,1,4,0,6,51,0
321,0,1,270,2,3,1,0,1,497,1,0,3,0,3,44,0
236,1,0,-1,0,2,3,1,0,2356,1,1,14,0,5,49,0
118,0,1,-1,0,1,3,0,1,3,1,1,12,0,8,42,0
136,0,1,-1,0,1,3,0,1,128,1,7,12,0,8,35,0
100,0,1,243,1,1,1,1,2,390,1,0,5,0,8,32,0
315,0,0,394,1,6,0,0,1,300,2,9,10,0,11,39,0
294,2,0,-1,0,2,3,1,1,827,1,9,20,0,6,54,0
219,0,0,-1,0,2,3,0,2,25,1,9,27,0,1,35,0
262,0,1,349,1,1,0,0,0,340,2,9,13,0,8,41,0
298,0,1,171,3,2,2,0,2,867,1,4,20,0,9,35,0
636,0,1,-1,0,2,3,0,1,140,1,1,29,0,4,41,0
100,0,0,-1,0,4,3,0,1,3,1,9,20,0,1,36,0
392,1,0,-1,0,2,3,0,1,4920,1,6,2,0,6,51,0
100,2,0,-1,0,3,3,0,1,3237,2,11,6,0,6,59,0
32,0,1,116,3,2,1,1,0,0,1,1,21,0,9,44,0
609,0,1,303,5,1,0,0,1,1096,1,0,17,0,0,49,0
60,0,0,-1,0,8,3,0,2,869,2,0,30,0,5,37,0
77,2,1,-1,0,3,3,0,2,1900,0,9,29,0,8,60,0
150,2,1,-1,0,1,3,0,2,413,1,4,14,0,8,40,0
531,2,0,-1,0,2,3,0,0,-588,1,1,13,1,8,27,0
398,0,0,-1,0,2,3,0,1,0,1,3,21,1,1,34,0
115,2,1,-1,0,2,3,0,1,2490,1,9,21,0,8,41,0
1166,0,0,352,1,1,1,0,1,20928,1,7,14,0,8,39,0
198,2,1,-1,0,3,3,0,1,560,1,0,5,0,8,34,0
580,0,1,173,1,1,0,0,1,0,0,1,11,0,8,38,0
853,0,1,-1,0,1,3,0,0,826,1,1,21,0,5,56,0
161,0,1,149,2,1,0,1,1,115,1,7,17,0,0,42,0
119,1,0,-1,0,8,3,0,3,107,2,8,15,0,5,47,0
22,0,1,-1,0,4,3,1,1,320,1,1,3,0,3,32,0
21,2,1,-1,0,3,3,1,1,-399,1,1,3,1,6,37,0
1100,0,0,-1,0,3,3,0,1,703,2,8,5,0,8,25,0
25,0,1,-1,0,1,3,1,1,328,0,9,4,0,3,29,0
152,0,0,-1,0,2,3,0,2,148,0,4,12,0,1,48,0
13,0,1,319,18,2,1,1,2,2298,2,6,20,0,0,39,0
302,0,1,-1,0,3,3,0,1,64,1,1,18,0,5,31,0
386,2,1,-1,0,1,3,0,2,4013,2,4,4,0,6,28,0
280,2,0,-1,0,1,3,0,2,0,1,4,9,0,8,32,0
76,0,1,5,3,3,1,1,2,633,1,9,2,0,3,35,0
567,1,1,325,1,3,0,1,3,-1137,1,0,11,0,8,51,0
106,2,1,-1,0,2,3,0,0,902,1,1,27,0,8,32,0
181,2,0,-1,0,2,3,0,1,2850,1,1,8,0,8,30,0
83,2,1,-1,0,2,3,0,2,313,1,4,5,0,8,54,0
249,2,1,-1,0,2,3,0,1,923,1,1,14,0,8,41,0
148,2,1,-1,0,18,3,0,0,8,2,0,16,0,8,35,0
190,0,1,-1,0,1,3,0,1,945,1,9,4,0,1,44,0
1361,0,1,391,1,1,0,0,2,2261,1,4,3,0,6,58,0
131,0,1,370,3,2,1,0,0,18,1,1,14,0,8,43,0
276,1,1,-1,0,2,3,0,1,5828,1,1,13,0,8,52,0
362,2,1,-1,0,1,3,0,0,6307,1,5,11,0,6,60,0
187,2,0,-1,0,3,3,0,2,537,2,4,29,0,8,32,0
122,0,1,-1,0,1,3,1,1,393,1,1,10,0,5,41,0
71,2,1,-1,0,5,3,0,0,215,0,1,4,0,6,54,0
329,2,1,-1,0,1,3,0,1,132,2,1,16,0,8,30,0
493,0,0,-1,0,2,3,0,1,35,2,9,29,0,1,36,0
104,0,0,288,8,1,0,0,1,125,2,0,21,0,5,27,0
213,0,1,-1,0,1,3,0,1,129,2,9,7,0,8,32,0
139,0,0,-1,0,2,3,0,2,0,1,4,6,0,1,34,0
129,0,0,-1,0,2,3,0,1,315,1,0,23,0,5,43,0
109,0,1,360,2,1,0,0,0,2567,1,7,14,0,8,43,0
168,0,1,-1,0,1,3,0,2,883,0,4,19,0,9,31,0
103,2,1,-1,0,5,3,0,1,1120,1,9,30,0,8,37,0
463,2,1,-1,0,2,3,0,1,0,0,9,28,0,8,51,0
365,0,1,-1,0,1,3,0,1,1117,1,1,13,0,8,52,0
97,2,1,-1,0,8,3,1,1,773,1,1,18,0,6,57,0
85,2,1,-1,0,1,3,0,2,390,2,9,23,0,8,32,0
80,0,1,-1,0,4,3,0,1,1358,1,0,14,0,8,47,0
47,0,0,-1,0,1,3,0,2,216,1,4,22,0,5,31,0
16,2,1,-1,0,10,3,0,1,317,2,1,20,0,8,27,0
87,0,1,-1,0,1,3,0,0,2369,2,1,18,0,8,31,0
172,2,1,-1,0,1,3,0,2,125,0,0,26,0,8,36,0
338,0,0,-1,0,9,3,0,0,6,1,1,10,0,5,44,0
423,0,1,-1,0,5,3,0,0,15841,1,1,20,0,0,34,0
324,0,1,-1,0,1,3,0,0,51,1,3,12,0,8,32,0
62,2,1,-1,0,13,3,1,1,0,1,4,27,0,8,52,0
192,0,1,-1,0,1,3,1,0,-79,0,5,29,0,4,60,0
29,2,0,-1,0,1,3,1,1,1881,2,7,26,0,6,30,0
289,2,1,-1,0,1,3,1,0,456,1,1,19,0,8,48,0
161,2,0,-1,0,2,3,0,0,1873,1,4,9,0,6,39,0
52,0,1,-1,0,8,3,0,2,0,0,4,31,0,5,59,0
202,2,1,-1,0,2,3,0,1,445,1,0,7,0,8,42,0
141,1,0,-1,0,4,3,0,1,2123,1,5,4,0,3,77,0
253,0,1,-1,0,1,3,0,1,767,1,9,5,0,3,29,0
219,0,0,-1,0,2,3,0,1,229,0,9,8,0,1,49,0
198,2,1,-1,0,3,3,0,1,3783,1,5,6,0,6,57,0
490,0,1,-1,0,1,3,1,1,140,1,1,7,0,8,37,0
204,0,1,348,2,2,0,0,1,6,1,9,11,0,8,35,0
92,0,0,-1,0,1,3,0,1,859,0,5,13,0,3,63,0
301,0,0,-1,0,4,3,0,1,261,1,9,29,0,1,37,0
352,2,1,-1,0,3,3,0,1,50,1,7,8,0,8,37,0
172,0,1,-1,0,5,3,0,1,-462,1,0,9,0,3,52,0
143,0,0,-1,0,3,3,0,1,0,1,5,5,0,1,60,0
56,2,1,-1,0,2,3,1,1,283,1,9,27,0,6,36,0
136,0,0,-1,0,8,3,0,1,91,1,6,21,0,1,48,0
103,1,0,-1,0,2,3,0,2,0,1,2,18,0,9,47,0
77,2,0,-1,0,3,3,0,2,442,0,4,28,0,8,56,0
