age,job,balance,contact,day,month,duration,pdays,deposit
34,4,0,2,20,8,150,-1,0
56,1,771,2,19,6,254,-1,0
49,4,1350,0,11,8,716,-1,0
54,0,19,0,26,1,131,-1,0
44,4,709,0,19,9,54,-1,0
35,1,2040,0,21,9,258,157,0
31,4,303,2,14,8,143,-1,0
34,4,-311,2,27,8,305,-1,0
38,4,690,2,20,8,34,-1,0
56,4,2551,0,17,9,150,-1,0
49,9,-142,0,23,5,73,-1,0
44,1,-448,2,18,6,149,-1,0
33,0,99,0,18,9,55,-1,0
33,9,18,0,22,1,93,-1,0
29,7,37,0,17,5,309,-1,0
34,1,3868,0,18,8,134,350,0
57,1,5041,0,16,0,284,336,0
34,0,260,0,28,4,50,-1,0
55,1,67,0,8,5,267,-1,0
47,9,157,0,25,1,163,-1,0
48,1,1513,0,17,5,1171,-1,0
36,9,1044,0,20,1,15,-1,0
34,1,113,0,13,8,16,-1,0
43,1,245,0,16,0,829,-1,0
55,4,505,0,17,0,58,316,0
58,0,92,2,27,8,180,-1,0
62,6,3685,0,3,3,181,-1,0
32,4,1636,0,18,9,124,-1,0
35,4,0,0,5,8,310,-1,0
33,4,349,0,22,1,182,-1,0
54,9,3067,1,29,5,222,-1,0
41,1,338,2,14,8,87,-1,0
58,5,282,0,28,5,40,-1,0
34,4,1190,0,3,3,18,-1,0
58,1,73,2,17,6,116,-1,0
30,9,384,0,25,1,73,-1,0
40,1,-388,0,4,8,195,340,0
35,4,354,0,9,3,117,12,0
37,0,192,2,23,8,105,-1,0
32,1,70,2,26,8,118,-1,0
33,7,22,2,5,8,71,-1,0
48,9,335,2,17,6,214,-1,0
46,1,2775,0,8,5,188,-1,0
35,4,592,2,14,8,192,-1,0
32,4,1271,2,20,8,51,-1,0
30,6,48,0,27,8,144,187,0
46,9,0,2,6,6,159,-1,0
27,8,4869,0,15,8,258,343,0
40,1,737,2,30,8,135,-1,0
60,2,83,0,17,5,302,-1,0
28,0,1104,0,28,5,73,-1,0
27,0,5,0,17,5,225,-1,0
31,1,23,0,21,9,116,-1,0
28,1,1137,0,6,3,129,211,0
27,1,181,2,13,8,147,-1,0
36,10,8267,2,18,6,321,-1,0
41,9,871,2,6,8,145,-1,0
30,7,1824,0,21,5,153,-1,0
52,4,4,0,28,5,30,-1,0
35,0,421,0,18,9,350,-1,0
37,3,561,0,18,9,188,165,0
37,7,1498,0,20,0,107,-1,0
48,4,657,0,29,4,251,-1,0
38,10,0,0,24,5,168,-1,0
44,9,9192,2,6,6,59,-1,0
43,9,7876,0,11,1,209,-1,0
35,1,0,0,9,3,226,280,0
40,9,192,0,7,1,266,-1,0
42,1,803,2,7,8,171,-1,0
51,1,1694,0,13,1,186,-1,0
46,4,5559,2,17,6,483,-1,0
40,1,737,2,12,8,102,-1,0
51,3,174,1,29,5,308,-1,0
24,6,931,2,28,8,200,-1,0
31,9,95,0,21,9,48,-1,0
41,2,0,2,16,6,630,-1,0
34,9,4367,0,13,1,121,-1,0
31,1,68,2,8,8,226,-1,0
31,4,1308,0,22,1,323,-1,0
52,5,353,0,31,5,395,-1,0
38,1,-40,2,23,8,227,-1,0
31,1,0,2,9,8,133,-1,0
34,0,-312,2,9,8,232,-1,0
22,8,549,0,2,11,154,-1,0
60,7,8837,2,16,8,144,-1,0
28,1,1020,2,28,8,251,-1,0
31,0,3540,0,21,9,441,-1,0
32,4,663,0,22,5,62,-1,0
77,5,2590,1,15,3,112,94,0
70,5,4982,0,4,8,794,-1,0
29,7,6,2,28,8,143,-1,0
34,4,118,1,17,5,171,-1,0
38,1,-258,0,14,8,134,370,0
45,1,-221,2,3,6,170,-1,0
40,4,2596,2,12,6,236,-1,0
34,1,467,0,13,8,195,357,0
30,9,3100,0,20,9,125,183,0
56,4,722,0,19,3,134,94,0
50,9,797,2,6,8,354,-1,0
53,9,476,0,28,4,160,-1,0
48,11,558,0,25,1,433,-1,0
53,2,162,0,7,8,270,-1,0
27,9,1842,0,18,8,687,300,0
46,1,2348,0,17,9,182,-1,0
54,5,11,0,18,1,48,-1,0
36,1,2103,2,26,6,71,-1,0
31,9,967,0,21,9,210,-1,0
58,9,116,2,16,6,580,-1,0
48,7,2805,0,23,5,212,-1,0
29,7,1386,2,28,8,166,-1,0
57,4,0,0,27,7,102,-1,0
37,0,0,0,22,5,185,-1,0
53,4,90,1,20,0,67,-1,0
58,4,37,0,18,1,84,-1,0
33,0,7,0,17,0,612,148,0
38,4,676,0,15,8,59,-1,0
28,1,3817,0,4,8,528,-1,0
28,0,144,0,8,5,136,-1,0
37,4,230,0,2,3,120,272,0
27,4,0,2,19,8,352,-1,0
36,9,1109,0,13,1,328,-1,0
53,7,2925,2,15,8,1392,-1,0
26,7,397,0,29,4,268,-1,0
59,10,865,0,4,3,1086,-1,0
31,9,816,0,9,6,100,-1,0
59,4,396,2,2,6,72,-1,0
40,1,0,2,6,8,121,-1,0
27,9,241,2,26,3,889,-1,0
32,7,243,2,6,8,144,-1,0
42,2,233,0,5,3,446,-1,0
43,7,43,0,18,8,199,-1,0
53,6,290,0,24,5,303,-1,0
30,7,101,0,19,9,85,-1,0
53,0,1151,2,5,8,412,-1,0
53,9,45,2,28,8,171,-1,0
57,4,1410,0,10,5,185,-1,0
33,9,1234,1,9,9,61,-1,0
38,9,2767,0,21,9,711,-1,0
33,8,5969,0,30,0,110,83,0
42,4,-272,0,8,5,186,-1,0
32,1,1036,2,30,8,62,-1,0
42,9,9324,0,27,1,67,-1,0
41,9,1043,2,14,8,225,-1,0
35,9,1473,2,12,8,84,-1,0
48,2,183,2,3,6,203,-1,0
24,4,86,2,2,6,1075,-1,0
59,1,0,2,20,8,217,-1,0
45,1,2388,0,11,1,317,-1,0
39,0,160,0,5,1,156,-1,0
46,4,385,2,29,8,52,-1,0
38,2,4,0,16,5,158,-1,0
30,4,119,0,28,4,430,-1,0
52,9,0,0,5,1,409,-1,0
42,4,742,2,5,8,58,-1,0
46,6,0,2,10,1,6,-1,0
33,4,1724,0,3,3,252,-1,0
52,5,0,0,22,1,351,-1,0
49,6,503,0,6,3,310,200,0
59,4,68,2,28,8,176,-1,0
58,4,5914,2,17,6,69,-1,0
26,9,192,2,15,8,477,-1,0
41,4,15,2,20,6,13,-1,0
41,1,2157,2,14,8,154,-1,0
39,9,3494,0,19,9,139,92,0
27,3,275,0,14,8,196,-1,0
47,6,318,0,21,9,83,-1,0
52,5,350,0,9,5,156,-1,0
37,9,588,0,14,1,65,-1,0
38,1,2008,0,18,9,354,-1,0
42,9,35,0,17,9,38,115,0
41,9,2152,0,30,11,134,121,0
46,2,122,0,6,3,1047,1,0
40,7,160,0,14,5,123,-1,0
41,8,1934,0,21,9,162,-1,0
60,5,0,2,13,8,34,-1,0
59,5,613,0,19,1,75,-1,0
59,5,574,0,18,1,197,-1,0
28,1,0,2,3,6,380,-1,0
45,0,341,0,5,8,77,-1,0
31,1,158,2,28,8,157,-1,0
31,10,1489,0,3,3,678,-1,0
46,11,2911,1,7,5,41,-1,0
51,6,1178,0,6,1,530,-1,0
37,0,96,0,5,3,102,182,0
40,7,4157,2,15,8,735,-1,0
31,1,-575,2,2,6,153,-1,0
38,1,3419,2,20,6,324,-1,0
39,9,1104,0,20,9,333,105,0
29,7,57,1,21,5,342,-1,0
65,5,343,1,5,3,159,-1,0
26,0,-326,2,19,8,128,-1,0
44,0,0,0,31,5,209,-1,0
27,4,3104,2,28,8,160,-1,0
35,4,648,0,30,5,674,-1,0
36,0,10041,0,20,9,91,184,0
36,4,-508,0,17,0,832,-1,0
24,1,327,2,28,8,333,-1,0
33,4,1150,1,12,8,109,-1,0
53,4,1074,2,15,8,523,-1,0
45,7,27,0,31,5,43,-1,0
37,9,3720,0,28,4,561,-1,0
60,1,92,2,6,6,70,-1,0
30,4,7845,2,3,6,59,-1,0
37,1,157,2,30,8,833,-1,0
34,10,428,0,7,0,221,267,0
28,1,0,0,15,8,6,-1,0
44,9,54,0,19,1,199,-1,0
34,4,13,0,21,5,47,-1,0
70,5,3230,0,24,9,112,-1,0
38,4,1637,0,5,1,231,-1,0
32,0,6981,0,2,6,154,194,0
39,2,1,2,29,8,102,-1,0
38,9,631,0,25,1,343,-1,0
36,3,7296,0,18,1,108,-1,0
32,1,3014,0,7,8,291,-1,0
34,9,920,0,29,10,250,342,0
49,4,735,2,13,8,50,-1,0
45,4,1300,0,30,5,135,-1,0
24,0,541,2,5,6,622,-1,0
47,4,0,0,19,1,213,-1,0
36,4,1257,0,8,3,108,101,0
25,7,4522,0,18,8,177,-1,0
30,0,585,0,2,3,7,-1,0
29,10,150,0,5,8,165,-1,0
27,7,202,1,8,5,212,-1,0
57,0,2137,1,8,5,132,-1,0
38,6,2674,2,19,6,163,-1,0
43,1,625,2,30,11,175,-1,0
35,4,73,2,28,8,79,-1,0
38,4,2656,0,8,5,230,-1,0
71,5,3,0,13,1,1175,189,0
36,1,0,0,15,5,794,-1,0
40,1,95,2,20,6,61,-1,0
50,1,106,0,12,1,460,-1,0
31,4,477,0,21,9,77,-1,0
33,7,1529,1,18,9,41,-1,0
57,9,28,0,8,8,163,358,0
32,7,1743,0,1,0,1156,261,0
52,1,924,0,21,1,93,-1,0
30,0,457,0,27,0,90,-1,0
40,0,0,0,3,3,561,201,0
50,0,736,2,14,8,74,-1,0
32,4,0,0,29,1,183,-1,0
36,0,787,2,17,6,92,-1,0
60,0,-396,0,11,8,443,350,0
48,7,1573,0,5,1,165,-1,0
72,5,0,0,29,2,215,-1,0
46,1,524,1,5,8,15,-1,0
45,1,1558,0,6,8,179,-1,0
50,0,159,2,7,8,216,-1,0
29,4,53,0,31,5,27,-1,0
40,4,838,2,12,8,619,-1,0
49,9,3144,0,31,5,349,-1,0
42,7,737,2,14,8,762,-1,0
43,9,4056,0,4,8,13,89,0
36,0,162,0,20,0,340,-1,0
37,9,0,2,6,8,76,-1,0
59,5,217,2,26,8,574,-1,0
75,5,3324,0,2,3,149,-1,0
53,4,2895,2,29,8,74,-1,0
53,4,0,0,14,5,85,-1,0
57,5,11254,0,30,5,229,-1,0
30,9,-280,0,17,0,609,266,0
44,7,808,2,2,6,67,-1,0
51,1,0,2,9,6,166,-1,0
30,1,246,0,18,9,166,113,0
42,1,-972,2,29,8,146,-1,0
48,1,750,0,5,3,85,8,0
40,10,2430,0,24,1,87,-1,0
36,9,-179,0,17,5,144,-1,0
40,0,1412,0,31,5,48,-1,0
47,3,-1531,0,31,5,156,-1,0
39,4,51,0,20,1,140,-1,0
41,7,88,0,11,8,105,336,0
42,3,-209,0,11,1,90,-1,0
50,3,799,1,28,4,63,-1,0
58,5,4048,0,15,5,270,-1,0
70,5,1310,0,15,10,634,-1,0
29,4,573,2,16,6,190,-1,0
56,4,6798,0,17,9,250,-1,0
32,6,1214,0,11,1,104,-1,0
39,9,75,2,6,6,26,-1,0
33,4,387,0,6,3,17,-1,0
47,9,2246,0,10,5,330,-1,0
39,1,3,2,1,5,625,-1,0
34,9,883,0,14,1,163,-1,0
36,1,1503,0,19,9,138,-1,0
40,1,-322,2,6,8,144,-1,0
34,9,1301,0,2,3,56,-1,0
54,1,950,2,15,8,285,-1,0
36,4,2326,0,20,9,7,-1,0
34,1,-78,2,9,8,198,-1,0
50,0,2405,0,6,8,114,287,0
48,9,113,0,22,5,38,-1,0
35,7,4564,0,18,1,45,-1,0
33,7,387,0,7,0,327,138,0
42,9,1865,2,15,8,164,-1,0
31,9,4105,0,30,0,264,-1,0
54,1,258,1,25,8,86,88,0
55,4,19,2,16,8,56,-1,0
30,4,3773,0,9,3,75,258,0
30,7,1808,0,18,8,83,-1,0
59,4,1304,2,18,6,220,-1,0
50,0,3702,0,16,10,109,-1,0
59,5,163,0,24,5,464,-1,0
27,7,-151,0,8,5,283,-1,0
25,4,1602,0,26,8,154,-1,0
37,0,1314,0,22,8,74,14,0
36,9,84,2,20,8,67,-1,0
56,5,1906,2,19,6,45,-1,0
52,4,291,0,21,1,150,-1,0
36,7,223,0,11,8,80,-1,0
30,9,207,2,23,8,72,-1,0
31,4,518,0,18,8,399,-1,0
55,5,241,2,20,6,14,-1,0
28,0,-126,0,8,5,360,-1,0
44,4,421,0,5,1,307,-1,0
28,1,38,2,23,8,31,-1,0
25,9,800,2,13,8,151,-1,0
39,0,32,2,20,6,8,-1,0
32,4,1477,0,18,9,111,-1,0
42,1,160,2,26,6,190,-1,0
31,1,4415,2,2,6,329,-1,0
38,9,-397,0,21,5,91,-1,0
30,0,590,0,11,1,443,-1,0
50,9,778,0,23,5,16,-1,0
50,4,19,0,23,5,205,-1,0
47,10,0,0,18,9,81,-1,0
29,1,-28,2,12,8,393,-1,0
34,2,3119,2,21,8,250,-1,0
54,4,122,0,22,5,126,-1,0
43,0,0,2,20,6,804,-1,0
47,1,4157,2,11,6,90,-1,0
55,5,102,2,7,8,74,-1,0
35,7,437,2,26,8,240,-1,0
32,1,1,0,18,9,77,-1,0
49,1,-354,0,7,5,455,-1,0
39,4,1234,1,29,5,64,-1,0
32,9,901,2,21,8,102,-1,0
49,1,247,0,22,5,283,-1,0
32,1,180,0,13,8,804,-1,0
47,4,274,0,4,3,313,-1,0
42,1,92,0,30,5,86,-1,0
52,0,813,0,5,1,113,-1,0
31,9,1170,2,2,6,120,-1,0
52,1,-183,2,6,8,145,-1,0
38,4,0,0,28,1,77,-1,0
53,1,136,2,15,8,99,-1,0
40,9,103,2,8,8,135,-1,0
31,0,23,0,28,1,322,-1,0
53,9,2242,0,10,5,154,-1,0
46,1,137,2,20,6,252,-1,0
49,0,1047,0,8,1,133,-1,0
34,9,5731,0,21,5,101,-1,0
63,2,2707,1,16,9,57,-1,0
41,9,-329,1,5,3,13,238,0
55,1,158,2,15,8,176,-1,0
29,2,219,0,18,8,76,356,0
47,1,2775,2,14,8,262,-1,0
37,1,461,2,30,8,272,-1,0
38,9,145,2,27,8,109,-1,0
29,9,309,2,13,8,214,-1,0
41,4,733,0,7,8,69,335,0
53,9,8417,2,14,8,435,-1,0
40,5,1400,2,20,6,20,-1,0
56,7,72,0,7,8,263,357,0
34,4,0,2,21,8,759,-1,0
28,4,9710,0,14,10,786,-1,0
41,6,1377,0,15,8,111,371,0
32,10,881,0,9,3,79,-1,0
51,1,0,2,5,8,173,-1,0
33,1,285,2,3,5,267,-1,0
34,1,550,0,20,0,90,346,0
26,10,285,0,6,8,265,342,0
31,9,-360,2,27,8,93,-1,0
39,2,0,0,21,9,108,-1,0
50,4,72,0,22,1,171,-1,0
33,7,930,0,24,5,149,-1,0
44,9,717,0,3,6,150,-1,0
38,1,67,0,28,4,74,239,0
33,1,6227,2,23,8,76,-1,0
32,1,5252,2,21,8,1162,-1,0
33,4,561,0,7,0,104,-1,0
55,9,1393,1,21,9,55,-1,0
27,1,-330,0,14,8,88,353,0
39,4,3261,2,9,6,150,-1,0
21,7,361,1,5,6,329,95,0
57,1,807,2,6,8,211,-1,0
29,6,2305,0,27,8,82,-1,0
45,0,-11,0,5,8,247,-1,0
46,4,2223,2,12,6,67,-1,0
47,0,29,0,22,1,150,-1,0
44,1,1308,2,19,6,161,-1,0
43,6,1337,0,20,9,632,-1,0
44,4,17361,2,18,6,476,-1,0
52,5,6,0,22,1,82,-1,0
33,9,370,0,11,1,145,-1,0
27,9,8,0,18,8,398,370,0
43,4,666,0,13,1,160,-1,0
29,0,0,2,9,8,121,-1,0
43,4,1336,0,27,8,82,309,0
34,1,17672,0,20,9,548,-1,0
30,4,35,0,30,5,185,-1,0
56,4,705,0,19,9,164,-1,0
46,0,2087,0,1,6,111,119,0
42,9,4466,0,17,9,158,-1,0
51,1,844,2,29,8,184,-1,0
30,1,321,0,20,9,738,-1,0
41,4,2781,0,12,1,95,-1,0
57,5,34,0,28,4,139,-1,0
36,1,29,0,31,5,345,-1,0
47,1,2443,2,18,6,422,-1,0
37,0,3975,0,11,8,163,-1,0
33,9,256,0,18,9,76,-1,0
49,4,696,2,2,6,310,-1,0
34,4,63,0,18,9,83,102,0
54,1,316,0,14,8,240,-1,0
39,1,-119,2,17,6,135,-1,0
58,5,6570,0,21,5,106,-1,0
36,1,418,0,13,8,132,-1,0
46,4,0,0,14,5,247,-1,0
31,0,8784,2,21,8,63,-1,0
31,9,1970,1,17,0,284,-1,0
50,1,204,2,14,8,421,-1,0
40,4,643,0,17,0,74,256,0
47,1,304,2,12,8,185,-1,0
26,4,1177,0,19,10,116,-1,0
29,9,544,2,13,8,360,-1,0
38,4,-498,0,14,1,85,-1,0
57,7,0,0,14,8,16,282,0
47,1,209,0,27,1,77,-1,0
56,1,665,2,20,6,109,-1,0
37,2,310,0,1,11,76,-1,0
66,4,2149,0,30,9,151,103,0
49,10,13818,0,21,9,201,113,0
31,11,526,0,26,1,130,-1,0
30,4,-218,0,27,1,13,-1,0
42,1,419,2,14,8,96,-1,0
55,9,517,0,6,3,47,263,0
33,0,61,0,24,5,286,-1,0
33,4,0,0,14,8,83,-1,0
43,1,514,0,20,0,34,-1,0
32,10,365,0,30,4,210,-1,0
42,1,480,2,6,6,288,-1,0
53,2,717,0,30,5,594,-1,0
42,4,24780,0,6,1,184,-1,0
37,0,1396,0,22,5,199,-1,0
31,7,414,2,7,8,215,-1,0
57,0,3100,0,29,5,165,-1,0
33,0,0,0,6,3,214,-1,0
57,4,1218,0,18,5,317,-1,0
30,9,789,0,12,8,356,-1,0
31,4,859,0,4,1,182,-1,0
33,9,0,0,25,1,296,-1,0
33,1,3868,2,2,6,445,-1,0
53,4,232,1,29,4,32,-1,0
38,1,1686,2,19,6,9,-1,0
60,1,29184,1,15,6,94,-1,0
36,9,144,0,26,8,87,308,0
27,7,194,2,16,8,326,-1,0
32,2,7641,0,21,9,39,-1,0
45,1,351,2,19,6,66,-1,0
28,4,150,2,8,8,491,-1,0
57,5,1532,1,6,3,286,-1,0
37,6,1549,2,20,6,161,-1,0
47,4,1057,0,4,1,488,-1,0
35,4,839,2,23,8,50,-1,0
32,1,880,2,4,6,112,-1,0
41,0,4464,1,21,5,1425,-1,0
35,9,6,0,18,9,47,-1,0
26,9,0,0,30,5,65,-1,0
47,9,694,0,11,8,1001,-1,0
36,1,153,0,8,8,263,171,0
46,4,110,0,20,1,243,-1,0
30,4,640,0,6,3,124,213,0
44,1,3060,0,20,9,113,189,0
47,9,2836,0,14,1,10,-1,0
49,1,1127,0,17,0,162,281,0
55,9,11,0,21,1,588,-1,0
56,1,982,0,7,8,135,-1,0
28,7,222,2,29,8,101,-1,0
34,0,627,2,7,8,283,-1,0
55,4,5010,0,18,9,530,-1,0
27,8,468,0,4,3,270,-1,0
38,4,155,2,20,6,25,-1,0
43,7,2478,0,28,4,347,230,0
55,4,668,0,28,1,25,-1,0
30,1,35,0,11,5,366,-1,0
48,1,3304,2,11,6,409,-1,0
30,1,0,2,26,8,30,-1,0
58,3,237,1,18,5,200,-1,0
39,11,0,1,28,4,28,-1,0
35,9,-54,2,30,8,70,-1,0
41,1,0,2,5,6,85,-1,0
32,9,240,0,14,5,86,-1,0
48,9,759,0,28,5,84,-1,0
76,5,992,0,27,10,139,-1,0
43,4,1379,2,27,8,383,-1,0
46,11,8564,0,2,1,397,342,0
59,5,0,0,25,1,213,-1,0
29,4,119,2,28,8,136,-1,0
31,9,450,0,20,9,111,129,0
36,0,746,0,17,9,581,-1,0
46,6,2032,0,30,5,424,-1,0
37,4,636,2,5,6,338,-1,0
48,9,-938,0,7,8,134,344,0
31,4,2007,2,20,8,253,-1,0
39,1,33,0,29,4,593,-1,0
39,4,2887,2,7,8,42,-1,0
39,3,1444,0,19,9,100,117,0
55,4,42,1,11,8,386,-1,0
54,5,522,0,14,5,81,-1,0
32,3,0,0,21,1,435,-1,0
37,1,3884,0,20,0,28,-1,0
36,7,472,2,19,6,1017,-1,0
60,5,2060,0,26,7,454,88,0
25,7,628,0,8,5,266,-1,0
50,4,398,1,30,5,1567,-1,0
59,5,417,0,7,8,476,-1,0
58,10,610,1,29,5,246,-1,0
49,9,2585,2,11,6,64,-1,0
47,9,321,2,4,5,111,-1,0
38,7,0,0,17,9,960,-1,0
32,4,4,0,29,4,181,-1,0
40,1,29,1,7,5,118,-1,0
50,9,892,2,15,8,234,-1,0
35,4,0,0,14,1,370,-1,0
47,0,1387,0,14,10,158,826,0
27,0,454,0,15,5,331,-1,0
48,3,71,0,28,1,97,-1,0
40,1,-35,0,18,8,194,-1,0
35,6,2251,0,19,1,151,-1,0
39,3,2460,0,11,5,194,-1,0
34,1,34,0,30,4,379,-1,0
36,0,1281,1,24,5,119,-1,0
56,1,3021,2,9,6,419,-1,0
30,9,141,0,29,4,166,-1,0
51,1,500,0,14,8,471,-1,0
41,1,1459,2,5,6,82,-1,0
35,0,-244,0,6,8,118,-1,0
53,4,1356,0,9,9,371,96,0
25,1,-289,1,13,8,56,-1,0
34,4,1396,0,17,5,630,-1,0
29,7,9,0,8,5,202,-1,0
33,7,70,0,21,5,333,-1,0
43,0,877,0,2,3,135,-1,0
47,1,113,2,13,8,276,-1,0
35,0,368,2,16,8,218,-1,0
49,2,89,0,12,8,351,-1,0
41,7,450,2,14,8,374,-1,0
49,7,463,1,15,5,541,-1,0
44,1,1397,0,20,9,326,-1,0
32,7,310,2,6,8,144,-1,0
27,6,270,2,27,8,470,-1,0
53,9,65,0,25,9,99,92,0
55,0,865,0,8,5,105,82,0
60,5,7,0,18,1,87,-1,0
27,4,145,0,5,8,121,89,0
58,6,327,0,14,5,145,-1,0
42,1,429,0,18,8,110,370,0
31,7,1167,0,20,9,279,-1,0
30,4,2995,0,18,9,329,-1,0
32,4,974,2,3,6,228,-1,0
56,6,784,0,30,5,149,-1,0
57,5,316,0,28,4,935,-1,0
57,4,0,0,21,9,67,-1,0
39,9,211,1,6,3,53,-1,0
37,1,342,0,12,8,340,175,0
32,4,628,0,30,0,280,-1,0
41,1,0,0,1,0,625,-1,0
49,10,769,2,14,8,257,-1,0
36,1,2278,2,23,8,152,-1,0
58,5,1351,1,17,0,392,-1,0
58,9,49,2,15,8,75,-1,0
33,7,1082,0,19,9,351,-1,0
31,4,5691,0,21,5,357,-1,0
46,1,916,0,11,8,472,-1,0
42,10,325,2,28,8,97,-1,0
46,0,0,0,20,0,239,259,0
47,4,2475,0,20,9,1476,-1,0
42,6,3717,2,20,6,235,-1,0
53,2,288,2,6,8,69,-1,0
31,0,1130,0,23,5,236,-1,0
39,1,2715,2,2,6,201,-1,0
57,1,23,1,31,5,25,-1,0
29,1,0,0,6,3,437,-1,0
32,1,-84,0,11,8,426,-1,0
38,6,290,2,20,8,369,-1,0
34,6,36,1,28,4,55,-1,0
35,0,-488,2,2,6,97,-1,0
55,1,-473,2,26,8,233,-1,0
42,4,1272,0,5,8,117,169,0
32,4,0,0,20,1,162,-1,0
50,4,-6,2,19,8,92,-1,0
56,0,510,0,10,5,288,-1,0
36,9,818,0,19,1,96,-1,0
49,4,543,2,20,8,213,-1,0
48,4,7867,2,30,8,306,-1,0
32,9,1212,2,23,8,463,-1,0
35,4,533,0,6,1,221,-1,0
48,4,291,1,23,5,350,-1,0
40,7,573,0,14,8,329,-1,0
55,5,1279,0,13,8,446,357,0
50,1,280,2,18,6,61,-1,0
55,9,574,0,29,4,243,-1,0
26,1,658,1,23,5,34,-1,0
34,9,2019,2,27,6,102,-1,0
45,4,22815,0,26,1,653,-1,0
44,2,887,0,17,0,519,14,0
34,4,303,0,29,4,50,195,0
39,7,326,2,27,8,115,-1,0
31,4,453,2,9,8,384,-1,0
27,4,0,0,8,5,46,-1,0
41,4,4063,0,12,8,14,172,0
45,9,2403,0,21,9,207,-1,0
28,7,123,0,6,8,115,359,0
39,10,270,2,3,6,116,-1,0
31,9,424,0,29,4,106,161,0
31,4,1230,2,27,8,290,-1,0
31,0,387,0,13,8,228,370,0
35,9,744,0,7,0,1096,-1,0
32,9,696,0,13,1,101,105,0
49,4,4594,0,11,1,157,-1,0
42,2,1002,2,20,6,109,-1,0
31,4,-173,2,6,8,396,-1,0
35,7,1239,0,5,8,60,347,0
31,9,354,0,22,1,186,-1,0
45,0,375,2,22,11,10,594,0
24,1,3,0,15,8,311,-1,0
49,6,6116,0,21,9,43,-1,0
36,6,4515,2,17,6,408,-1,0
28,1,727,2,6,6,144,-1,0
54,5,3846,2,19,6,216,-1,0
27,1,1128,2,30,6,88,-1,0
34,4,1173,0,18,5,93,-1,0
40,4,27,0,27,1,165,-1,0
32,0,328,2,26,6,271,-1,0
41,0,0,0,17,9,595,-1,0
38,7,-87,0,13,8,531,-1,0
35,0,2830,2,20,6,22,-1,0
31,9,4,2,20,8,199,-1,0
47,2,0,2,19,6,563,-1,0
41,0,80,0,19,9,202,-1,0
29,0,2768,2,2,6,121,-1,0
33,4,5,2,7,1,12,-1,0
89,5,553,1,19,1,2027,-1,0
54,1,-102,0,27,1,164,-1,0
72,5,2079,0,13,1,100,191,0
29,1,1,2,6,8,215,-1,0
41,1,598,0,12,8,69,364,0
39,3,34,0,14,5,377,-1,0
41,7,-19,2,19,8,201,-1,0
31,1,292,2,30,8,30,-1,0
32,7,144,2,19,8,260,-1,0
52,0,1113,0,8,5,83,-1,0
41,2,121,0,5,8,456,287,0
45,4,904,2,20,6,14,-1,0
29,0,-498,0,2,3,99,227,0
32,0,0,2,5,8,138,-1,0
35,1,67,2,20,8,60,-1,0
54,9,3967,0,29,5,90,-1,0
41,6,305,0,13,8,174,-1,0
42,1,260,1,31,5,175,-1,0
59,4,258,0,20,0,33,173,0
58,5,0,0,4,1,506,-1,0
32,7,72,0,28,5,88,-1,0
56,9,145,1,6,3,124,9,0
50,4,2564,0,21,9,124,113,0
45,7,7811,2,16,6,143,-1,0
59,5,5744,2,18,6,632,-1,0
47,1,673,2,6,6,118,-1,0
54,4,602,0,30,5,101,-1,0
40,7,9374,0,21,9,7,185,0
37,4,5016,0,8,1,119,-1,0
29,1,508,2,19,6,262,-1,0
36,1,156,0,21,9,219,-1,0
33,4,0,0,9,5,310,-1,0
32,4,12,0,17,5,321,-1,0
53,9,7984,0,2,3,151,-1,0
33,7,255,0,21,9,588,184,0
36,0,211,2,5,8,146,-1,0
43,10,1854,0,13,9,131,197,0
45,6,-497,0,15,8,217,176,0
52,7,431,0,26,1,73,-1,0
48,1,-314,0,18,8,7,-1,0
40,4,552,0,28,5,761,-1,0
31,9,465,0,12,8,259,-1,0
34,7,544,2,27,8,257,-1,0
54,1,-636,2,30,8,324,-1,0
40,4,7780,1,4,8,364,355,0
55,10,274,0,9,3,7,-1,0
33,4,1148,0,19,9,299,-1,0
50,4,67,2,20,6,156,-1,0
59,5,914,0,28,4,192,-1,0
40,7,1293,0,13,0,128,-1,0
45,0,111,0,11,1,173,-1,0
32,4,937,0,28,1,90,94,0
50,1,605,2,15,8,200,-1,0
58,1,1457,0,8,5,144,-1,0
38,4,1617,0,16,0,691,-1,0
57,9,29207,1,21,9,232,-1,0
31,1,812,0,23,11,245,-1,0
69,5,324,0,12,1,875,189,0
26,0,1327,0,30,7,171,-1,0
30,0,482,0,23,0,86,-1,0
49,1,134,2,27,8,265,-1,0
36,1,347,0,4,3,167,-1,0
37,9,1824,0,3,5,112,324,0
55,1,410,0,11,5,221,-1,0
36,4,-38,2,14,8,784,-1,0
31,6,581,0,13,10,845,152,0
30,9,3100,2,21,8,154,-1,0
36,7,0,0,15,5,201,-1,0
50,6,1138,0,14,1,219,-1,0
53,11,0,0,25,1,209,-1,0
39,7,304,2,9,8,323,-1,0
31,9,313,0,27,1,114,-1,0
49,1,1898,0,21,1,159,-1,0
35,7,142,0,20,9,315,196,0
45,1,4696,2,17,6,99,-1,0
30,4,135,0,14,1,112,-1,0
47,6,574,0,20,9,137,-1,0
37,1,1322,0,21,9,14,185,0
35,9,703,0,20,0,169,-1,0
41,4,0,0,7,1,91,-1,0
